term_type,term,n_yes,share_yes,repeat_rate_yes,repeat_rate_no,difference_pp,corr_with_return,p_value,ci_low_pp,ci_high_pp,q_value,significant_fdr_05
project-plus-gift-size,SUBJECT_CATEGORY=Literature & Writing x gift_decile=1,29866,0.0138474691948753,0.051931962767026,0.1409217468656525,-8.898978409862652,-0.0299976930811902,0.0,-9.154940497264263,-8.643016322461039,0.0,True
project-plus-gift-size,SUBJECT_CATEGORY=Performing Arts x gift_decile=1,3503,0.0016241774790614,0.0513845275478161,0.1398331197832517,-8.844859223543553,-0.0102741321698537,8.56279416943544e-124,-9.577459768488987,-8.112258678598131,1.602111198947993e-122,True
project-plus-gift-size,SUBJECT_CATEGORY=Health & Life Science x gift_decile=6,632,0.0002930288800362,0.2278481012658227,0.1396636229727774,8.818447829304535,0.0043538571565973,1.2580379521022334e-07,5.547940872938016,12.088954785671042,3.3906617873987125e-07,True
project-plus-gift-size,SUBJECT_CATEGORY=Social Sciences x gift_decile=1,3057,0.0014173881111877,0.0516846581615963,0.1398143775882458,-8.812971942664952,-0.0095642128712715,5.406455550004366e-107,-9.599149317130264,-8.026794568199637,8.724667643819545e-106,True
project-plus-gift-size,GRADE_LEVEL=Grades PreK-2 x gift_decile=6,7514,0.0034838908300506,0.2274421080649454,0.1393826741172584,8.805943394768704,0.0149672072974317,6.38534291620562e-74,7.857002690773518,9.754884098763878,7.92642087002063e-73,True
project-plus-gift-size,SUBJECT_CATEGORY=Foreign Languages x gift_decile=1,1642,0.0007613187041446,0.0517661388550548,0.139756452243054,-8.799031338799924,-0.0070007277170018,3.6307874718210306e-58,-9.871673706601761,-7.726388970998078,3.690824115055866e-57,True
project-plus-gift-size,SUBJECT_CATEGORY=Applied Sciences x gift_decile=1,8719,0.0040425930459424,0.0526436517949306,0.1400427826904679,-8.739913089553733,-0.0159973469104455,1.4806276015511984e-289,-9.210966823687771,-8.26885935541969,4.551167222863327e-288,True
project-plus-gift-size,SUBJECT_CATEGORY=Mathematics x gift_decile=1,23054,0.0106890629752446,0.0532662444695063,0.1406232278685681,-8.73569833990618,-0.0259133944137044,0.0,-9.029310300655387,-8.442086379156972,0.0,True
project-plus-gift-size,SCHOOL_STATE=IL x gift_decile=6,1124,0.0005211462993048,0.2250889679715302,0.1396449347299667,8.544403324156354,0.0056252111381494,6.9936188962141915e-12,6.102356885865578,10.986449762447121,2.4601531321560007e-11,True
project-plus-gift-size,SCHOOL_STATE=MN x gift_decile=1,1446,0.0006704426590701,0.0546334716459197,0.1397465269948379,-8.511305534891816,-0.0063550916899334,5.9483806464425145e-46,-9.683609572839819,-7.33900149694382,5.085668486461779e-45,True
project-plus-gift-size,SUBJECT_CATEGORY=Literacy x gift_decile=1,59474,0.0275753158406219,0.0569828832767259,0.1420347969541937,-8.505191367746775,-0.0401756376394891,0.0,-8.697393480343143,-8.312989255150413,0.0,True
project-plus-gift-size,SUBJECT_CATEGORY=Visual Arts x gift_decile=1,9371,0.0043448949918026,0.0558104791377654,0.1400554993380407,-8.424502020027527,-0.0159837543797282,9.87564120937404e-274,-8.891597480266466,-7.957406559788595,2.897602909386792e-272,True
project-plus-gift-size,GRADE_LEVEL=Grades 3-5 x gift_decile=1,60333,0.0279735940177597,0.0579284968425239,0.1420424326635824,-8.411393582105841,-0.040010278440048,0.0,-8.603699066042823,-8.219088098168877,0.0,True
project-plus-gift-size,CATEGORY=Books x gift_decile=1,33668,0.0156102790080045,0.0571165498396103,0.1409988903102798,-8.388234047066948,-0.0299950686995113,0.0,-8.640504793938309,-8.13596330019559,0.0,True
project-plus-gift-size,SUBJECT_CATEGORY=Special Needs x gift_decile=1,10954,0.0050788581517667,0.056509037794413,0.1401140817306124,-8.36050439361994,-0.0171435320866832,0.0,-8.795403125572873,-7.925605661667009,0.0,True
project-plus-gift-size,SCHOOL_STATE=NY x gift_decile=6,1626,0.0007539002514855,0.2226322263222632,0.1396268858246123,8.300534049765085,0.0065718805939144,8.7304660870998195e-16,6.2779025244425215,10.323165575087659,3.740616861870059e-15,True
project-plus-gift-size,CATEGORY=Other x gift_decile=1,18550,0.0086007685516954,0.0575202156334231,0.1404023133108911,-8.288209767746796,-0.0220772058549727,0.0,-8.626495998484387,-7.94992353700921,0.0,True
project-plus-gift-size,SUBJECT_CATEGORY=Literacy x gift_decile=6,5681,0.0026340143472874,0.2214398873437775,0.1394735630976294,8.196632424614805,0.0121188736577498,5.532928583030177e-50,7.115904075671324,9.277360773558298,4.8924731511588754e-49,True
project-plus-gift-size,SUBJECT_CATEGORY=Other x gift_decile=1,2695,0.0012495456197746,0.0589981447124304,0.139790417201889,-8.079227248945864,-0.0082331273044638,1.074141966733343e-70,-8.97002425376703,-7.188430244124692,1.2839974806043942e-69,True
project-plus-gift-size,CATEGORY=Visitors x gift_decile=8,550,0.000255009310158,0.2181818181818181,0.1396694421848463,7.85123759969718,0.003616189748445,8.281418374384157e-06,4.399196940779893,11.303278258614464,1.91455813644042e-05,True
project-plus-gift-size,GRADE_LEVEL=Grades PreK-2 x gift_decile=1,70057,0.0324821586213547,0.0638908317512882,0.1422342261349951,-7.834339438370691,-0.0400631202393705,0.0,-8.02153561822719,-7.6471432585141885,0.0,True
project-plus-gift-size,SCHOOL_STATE=MO x gift_decile=1,2303,0.0010677935296255,0.0616587060356057,0.1397728733741444,-7.811416733853867,-0.0073592221243884,1.2115227072641591e-54,-8.79490359377583,-6.827929873931912,1.150055746380904e-53,True
project-plus-gift-size,SCHOOL_STATE=ME x gift_decile=1,900,0.0004172879620768,0.0622222222222222,0.139721803213902,-7.749958099167982,-0.0045658023196575,6.532057974189083e-22,-9.328820200712876,-6.171095997623086,3.414124228614618e-21,True
project-plus-gift-size,CATEGORY=Supplies x gift_decile=6,6932,0.0032140446145742,0.2168205424120023,0.1394407615035825,7.737978090841974,0.0126341158508236,5.6271188963650655e-55,6.7667933064083865,8.709162875275572,5.462113154291203e-54,True
project-plus-gift-size,CATEGORY=Supplies x gift_decile=1,54800,0.0254082003575694,0.0643065693430657,0.1416547414252439,-7.734817208217826,-0.0351106474053008,0.0,-7.9455386256130645,-7.524095790822575,0.0,True
project-plus-gift-size,SUBJECT_CATEGORY=Health & Wellness x gift_decile=1,2423,0.0011234319245691,0.0631448617416425,0.1397755529365784,-7.663069119493583,-0.0074049561260082,3.992690222503392e-54,-8.632641903366697,-6.693496335620484,3.7351906356897674e-53,True
project-plus-gift-size,SUBJECT_CATEGORY=Literature & Writing x gift_decile=6,2430,0.0011266774976075,0.2160493827160493,0.1396033335282873,7.644604918776202,0.0073977647498494,5.537157566220249e-20,6.0076096213452725,9.281600216207126,2.8143584322796617e-19,True
